customer_id,cus_name,phone_no,emel,membership,customer_rating,customer_review,rep_guest,prev_cancel
CUS-1053,Christopher Gross,157-202-2212,ChristopherGross48@mail.com,Platinum,2,Poor,0,0
CUS-1054,Jacob Watson,463-502-1355,Jacob_W31@protonmail.com,Platinum,3,Good,0,0
CUS-1055,Micheal Ellis,715-201-7267,Ellis.Micheal@mail.com,Platinum,2,Poor,0,0
CUS-1056,Steven Dawson,680-512-4215,Dawson_Steven@xfinity.com,Gold,3,Good,0,0
CUS-1057,Corey Hernandez,207-848-0934,Corey.H@yandex.com,Platinum,5,Excellent,0,0
CUS-1058,Aimee Cox,154-862-5203,ACox87@hotmail.com,Gold,4,Very Good,0,0
CUS-1059,Brenda Thompson,794-781-6812,Thompson_Brenda67@att.com,Platinum,2,Poor,0,0
CUS-1060,Derrick Stanley,900-125-4976,Derrick.Stanley@aol.com,Gold,3,Good,0,0
CUS-1061,Cody West,397-706-5697,CodyWest@protonmail.com,Gold,2,Poor,0,0
CUS-1062,Miranda Carlson,904-400-3718,Miranda_Carlson48@outlook.com,Gold,4,Very Good,0,0
CUS-1063,Jennifer Moore,615-296-3881,JenniferMoore45@verizon.com,Platinum,2,Poor,0,0
CUS-1064,James Fleming,787-367-1540,JamesFleming@hotmail.com,Gold,5,Excellent,0,0
CUS-1065,Christopher Mckenzie,595-018-1612,Christopher_Mckenzie@outlook.com,Gold,4,Very Good,0,0
CUS-1066,David Crawford,530-611-7562,DCrawford@mail.com,Gold,3,Good,0,0
CUS-1067,Jeffrey Wyatt,617-368-3500,Jeffrey.W@xfinity.com,Platinum,2,Poor,0,0
CUS-1068,Kimberly Castillo,706-714-5806,KimberlyCastillo@mail.com,Platinum,4,Very Good,0,0
CUS-1069,Anthony Morse,358-298-8094,Anthony.Morse@hotmail.com,Gold,3,Good,0,0
CUS-1070,Antonio Fernandez,160-349-5607,AFernandez@zoho.com,Platinum,4,Very Good,0,0
CUS-1071,Lucas Werner,454-158-8146,LucasWerner31@yandex.com,Platinum,5,Excellent,0,0
CUS-1072,Melissa Kemp,700-602-3873,Melissa_K@yahoo.com,Gold,3,Good,0,0
CUS-1073,Jennifer Wells,955-475-5492,Wells_Jennifer@zoho.com,Gold,3,Good,0,0
CUS-1074,Brandon Farmer,783-475-5596,Brandon.F@att.com,Platinum,2,Poor,0,0
CUS-1075,Ashley Edwards,703-240-7399,Edwards_Ashley@comcast.net,Gold,2,Poor,0,0
CUS-1076,Tammy Jordan,449-673-2540,Jordan.Tammy49@hotmail.com,Gold,5,Excellent,0,0
CUS-1077,Sarah Reynolds,293-452-2817,Sarah_R@zoho.com,Gold,5,Excellent,0,0
CUS-1078,Eduardo Anderson,855-559-8959,Anderson.Eduardo@yahoo.com,Gold,3,Good,0,0
CUS-1079,Joseph Johnson,429-211-2120,Joseph.Johnson32@yahoo.com,Platinum,4,Very Good,0,0
CUS-1080,Sharon Myers,848-092-8195,Sharon.Myers@zoho.com,Platinum,2,Poor,0,0
CUS-1081,Scott Snyder,257-156-7356,Scott_Snyder33@yahoo.com,Platinum,4,Very Good,0,0
CUS-1082,John Macdonald,752-693-5637,JMacdonald@yahoo.com,Gold,5,Excellent,0,0
CUS-1083,Kathy Anderson,299-146-8224,Kathy_A@protonmail.com,Platinum,4,Very Good,0,0
CUS-1084,Joshua Young,857-359-2669,JYoung11@comcast.net,Gold,4,Very Good,0,0
CUS-1085,John Edwards,434-752-9227,John.Edwards@hotmail.com,Platinum,5,Excellent,0,0
CUS-1086,Nancy Huffman,590-709-6538,Nancy_Huffman@mail.com,Gold,3,Good,0,0
CUS-1087,Katelyn Rose,870-483-0182,Katelyn.R@comcast.net,Platinum,5,Excellent,0,0
CUS-1088,Robert Harris V,429-135-4975,Robert.V@xfinity.com,Gold,3,Good,0,0
CUS-1089,Jasmine Koch,395-387-7136,Koch_Jasmine40@yandex.com,Gold,5,Excellent,0,0
CUS-1090,Kristina Kline,801-538-0856,KKline63@verizon.com,Platinum,2,Poor,0,0
CUS-1091,Chelsea Stout,827-458-5323,Stout_Chelsea@yandex.com,Gold,4,Very Good,0,0
CUS-1092,Andrew Russell,614-757-0891,ARussell@gmail.com,Platinum,3,Good,0,0
CUS-1093,Jason Nelson,882-667-5359,Jason.N@aol.com,Gold,2,Poor,0,0
CUS-1094,Charles Rodriguez,697-451-0097,CRodriguez@hotmail.com,Gold,3,Good,0,0
CUS-1095,Amy Frederick,812-538-3106,Frederick.Amy@xfinity.com,Gold,2,Poor,0,0
CUS-1096,Luis Griffith,543-137-7405,Luis.G93@xfinity.com,Gold,4,Very Good,0,0
CUS-1097,Meredith Henderson,164-389-8331,Henderson.Meredith@yandex.com,Gold,5,Excellent,0,0
CUS-1098,Jamie Williams,504-117-3335,JamieWilliams62@verizon.com,Gold,5,Excellent,0,0
CUS-1099,Jessica Thompson,968-378-3584,Jessica.Thompson@att.com,Platinum,3,Good,0,0
CUS-1100,Erika Boyd,380-913-4438,Erika.Boyd@zoho.com,Gold,4,Very Good,0,0
CUS-1101,Shawn Stevens,250-309-4740,SStevens@yandex.com,Gold,5,Excellent,0,0
CUS-1102,Gregory Chase,325-293-5643,Chase_Gregory@xfinity.com,Platinum,2,Poor,0,0
CUS-1103,Matthew Berry,147-797-4199,Matthew.Berry48@yandex.com,Gold,5,Excellent,0,0
CUS-1104,William Hardy,775-002-4210,William.Hardy@yahoo.com,Gold,4,Very Good,0,0
CUS-1105,Heather Lopez,690-695-2736,HLopez18@verizon.com,Platinum,3,Good,0,0
CUS-1106,John Anderson,468-982-3734,JAnderson@att.com,Gold,2,Poor,0,0
CUS-1107,Sandra Brown,436-257-5175,Sandra.Brown@outlook.com,Platinum,3,Good,0,0
CUS-1108,Kerri Brewer,646-182-2317,Brewer.Kerri@aol.com,Gold,2,Poor,0,0
CUS-1109,David Wagner,514-045-9891,Wagner.David@mail.com,Gold,2,Poor,0,0
CUS-1110,Brandy Mccormick,817-320-7711,Brandy_M@yahoo.com,Platinum,5,Excellent,0,0
CUS-1111,James Brennan,940-732-0891,JBrennan@protonmail.com,Gold,3,Good,0,0
CUS-1112,Laura Sanchez,546-804-0154,Sanchez_Laura20@gmail.com,Gold,3,Good,0,0
CUS-1113,Michael Smith,578-001-8705,Michael.Smith@aol.com,Gold,2,Poor,0,0
CUS-1114,Wendy Rhodes,791-381-4604,Wendy_R@comcast.net,Platinum,4,Very Good,0,0
CUS-1115,Kimberly Davis,886-662-7593,Kimberly.D67@verizon.com,Gold,3,Good,0,0
CUS-1116,Allen Hudson,145-948-1279,AllenHudson@att.com,Gold,4,Very Good,0,0
CUS-1117,Gary Parker,966-086-4809,GParker@comcast.net,Platinum,4,Very Good,0,0
CUS-1118,Jordan Martinez,869-692-9848,Jordan_Martinez31@gmail.com,Gold,5,Excellent,0,0
CUS-1119,Hannah Pineda,547-231-6030,Pineda_Hannah@comcast.net,Gold,4,Very Good,0,0
CUS-1120,Samantha Moore,175-090-2511,Samantha.M@mail.com,Gold,4,Very Good,0,0
CUS-1121,Jacob Brooks,988-297-1908,JacobBrooks19@aol.com,Platinum,5,Excellent,0,0
CUS-1122,Teresa Larson,832-529-7076,Teresa_L@gmail.com,Gold,2,Poor,0,0
CUS-1123,Kelly Perez,260-383-5670,Kelly_P@gmail.com,Platinum,5,Excellent,0,0
CUS-1124,Edward Graves,185-280-3073,Edward.Graves@comcast.net,Platinum,4,Very Good,0,0
CUS-1125,Donald Saunders,412-957-1315,Saunders.Donald@aol.com,Platinum,4,Very Good,0,0
CUS-1126,Linda Hughes,770-092-4781,Hughes.Linda35@comcast.net,Platinum,3,Good,0,0
CUS-1127,James Smith,366-475-4343,Smith.James@protonmail.com,Gold,3,Good,0,0
CUS-1128,Crystal White,174-883-9354,White.Crystal@yandex.com,Platinum,5,Excellent,0,0
CUS-1129,Jason Haynes,847-242-5699,Haynes.Jason18@yandex.com,Gold,3,Good,0,0
CUS-1130,Deborah Taylor,815-208-3994,Deborah.T@gmail.com,Gold,3,Good,0,0
CUS-1131,Jessica Neal MD,734-326-4570,Jessica.MD@outlook.com,Platinum,5,Excellent,0,0
CUS-1132,Connie Moreno,404-200-5169,CMoreno22@hotmail.com,Gold,3,Good,0,0
CUS-1133,Linda Moss,167-764-2687,LindaMoss@hotmail.com,Platinum,4,Very Good,0,0
CUS-1134,Rita Crawford,198-242-2159,RitaCrawford64@hotmail.com,Platinum,3,Good,0,0
CUS-1135,David Kerr,391-998-0287,DKerr@aol.com,Gold,4,Very Good,0,0
CUS-1136,Wayne Ray,786-152-4132,Ray_Wayne@verizon.com,Platinum,4,Very Good,0,0
CUS-1137,Regina Bautista,962-055-7371,Bautista.Regina@xfinity.com,Platinum,3,Good,0,0
CUS-1138,Penny Jones,418-204-1815,Jones.Penny@zoho.com,Platinum,5,Excellent,0,0
CUS-1139,Matthew Sellers,259-280-1666,Sellers.Matthew31@xfinity.com,Gold,2,Poor,0,0
CUS-1140,Daniel Williamson,119-197-1291,Daniel_W44@protonmail.com,Gold,4,Very Good,0,0
CUS-1141,Tina Clark,906-450-4731,TClark@xfinity.com,Platinum,2,Poor,0,0
CUS-1142,Nancy Martinez,895-331-7670,Nancy.Martinez58@yahoo.com,Gold,2,Poor,0,0
CUS-1143,Angela Wheeler,746-786-8447,AngelaWheeler@comcast.net,Gold,5,Excellent,0,0
CUS-1144,John Howell,955-095-0327,John_H@yahoo.com,Platinum,2,Poor,0,0
CUS-1145,Hannah Friedman,631-023-2575,Hannah_F25@mail.com,Platinum,2,Poor,0,0
CUS-1146,Penny Montgomery,409-879-6206,Penny_M@aol.com,Gold,2,Poor,0,0
CUS-1147,Scott Martin,782-695-8364,ScottMartin@verizon.com,Gold,5,Excellent,0,0
CUS-1148,Caitlin Smith,837-119-3472,Smith_Caitlin@att.com,Gold,2,Poor,0,0
CUS-1149,Christopher Fuentes,390-766-5754,Christopher_F22@yandex.com,Gold,3,Good,0,0
CUS-1150,Holly Parker,895-808-9896,Parker_Holly@gmail.com,Platinum,3,Good,0,0
CUS-1151,Melvin Allen,634-180-1150,Allen.Melvin@comcast.net,Platinum,5,Excellent,0,0
CUS-1152,Nathan Murray,848-893-2205,Nathan.Murray@yahoo.com,Gold,2,Poor,0,0
CUS-1153,Nicholas Stewart,956-948-6190,Nicholas_S@zoho.com,Gold,5,Excellent,0,0
CUS-1154,Darlene Jensen,456-080-6255,DarleneJensen@aol.com,Gold,3,Good,0,0
CUS-1155,Brenda Jefferson,261-531-5934,Brenda_J@att.com,Gold,5,Excellent,0,0
CUS-1156,Susan Jefferson,627-886-4339,SusanJefferson@att.com,Platinum,4,Very Good,0,0
CUS-1157,Amy White,413-271-9238,AWhite@zoho.com,Platinum,4,Very Good,0,0
CUS-1158,Ashley Adams,604-599-1298,Ashley_A35@protonmail.com,Gold,5,Excellent,0,0
CUS-1159,Mr. Christopher Thomas,495-461-1237,MThomas@mail.com,Platinum,4,Very Good,0,0
CUS-1160,Dana Arellano,523-286-3594,Dana_A@xfinity.com,Gold,2,Poor,0,0
CUS-1161,Caroline Gould,987-244-4167,Caroline.Gould@protonmail.com,Platinum,4,Very Good,0,0
CUS-1162,Wesley King,977-448-4518,King.Wesley33@comcast.net,Gold,4,Very Good,0,0
CUS-1163,Randy James,417-561-0401,Randy.J@gmail.com,Gold,5,Excellent,0,0
CUS-1164,Erin Foster,471-374-8987,Erin.Foster@comcast.net,Gold,2,Poor,0,0
CUS-1165,Amber Clark,496-839-3787,Amber_C@yahoo.com,Gold,5,Excellent,0,0
CUS-1166,Kathryn Hendricks DVM,651-254-1357,Kathryn_DVM@hotmail.com,Gold,3,Good,0,0
CUS-1167,Ann Warren,993-647-3494,Warren_Ann@xfinity.com,Gold,5,Excellent,0,0
CUS-1168,Sabrina Evans,701-120-4010,SEvans@att.com,Platinum,5,Excellent,0,0
CUS-1169,Michael Baird,968-478-8017,MBaird@outlook.com,Platinum,2,Poor,0,0
CUS-1170,Peter Swanson,789-111-2519,PeterSwanson@hotmail.com,Gold,5,Excellent,0,0
CUS-1171,Travis Anderson,609-879-0903,Travis_A@protonmail.com,Platinum,3,Good,0,0
CUS-1172,Christopher Evans,710-171-0890,Christopher_E@comcast.net,Gold,2,Poor,0,0
CUS-1173,Jennifer Osborn,387-025-6212,Osborn_Jennifer@aol.com,Gold,3,Good,0,0
CUS-1174,Kaitlyn Farrell,249-501-9408,Farrell.Kaitlyn@xfinity.com,Platinum,5,Excellent,0,0
CUS-1175,Alexander Mann,331-740-8064,Mann_Alexander56@att.com,Platinum,5,Excellent,0,0
CUS-1176,Todd Walker,616-626-8369,Walker.Todd@xfinity.com,Platinum,4,Very Good,0,0
CUS-1177,Janet Kane,367-317-4981,JanetKane95@hotmail.com,Platinum,5,Excellent,0,0
CUS-1178,John Miller,850-711-6935,Miller.John33@yandex.com,Platinum,4,Very Good,0,0
CUS-1179,Pamela Goodwin,308-487-5685,Goodwin_Pamela99@yahoo.com,Gold,3,Good,0,0
CUS-1180,Willie Young,777-439-9068,Willie.Young@att.com,Gold,4,Very Good,0,0
CUS-1181,Christine Harvey,864-971-6475,ChristineHarvey51@att.com,Gold,4,Very Good,0,0
CUS-1182,Isaac Glass Jr.,799-379-3324,Isaac.J@comcast.net,Gold,2,Poor,0,0
CUS-1183,Justin Williams,310-709-1913,Justin_W@protonmail.com,Gold,4,Very Good,0,0
CUS-1184,Timothy Hutchinson,892-267-6484,Timothy_H@comcast.net,Gold,5,Excellent,0,0
CUS-1185,Zachary Rocha,569-962-8480,Zachary.Rocha@protonmail.com,Gold,2,Poor,0,0
CUS-1186,Veronica Brown,509-229-1369,Veronica_Brown@outlook.com,Gold,5,Excellent,0,0
CUS-1187,April Johnson,428-516-6515,April.J@yandex.com,Platinum,5,Excellent,0,0
CUS-1188,Timothy Miller,400-776-0853,Timothy.Miller@gmail.com,Gold,4,Very Good,0,0
CUS-1189,Thomas Parrish,315-320-6967,Thomas.Parrish@protonmail.com,Gold,5,Excellent,0,0
CUS-1190,Elizabeth Payne,967-324-0692,Elizabeth.P74@hotmail.com,Platinum,2,Poor,0,0
CUS-1191,Walter Mosley,592-063-9968,Walter_Mosley@protonmail.com,Platinum,5,Excellent,0,0
CUS-1192,Ronald Porter,999-197-8329,RPorter@gmail.com,Gold,5,Excellent,0,0
CUS-1193,Kevin Hernandez,853-362-6360,Hernandez.Kevin95@protonmail.com,Platinum,5,Excellent,0,0
CUS-1194,Francisco Anderson,550-619-2514,Anderson_Francisco@zoho.com,Platinum,2,Poor,0,0
CUS-1195,Joel Jackson,466-591-2599,Joel.J@gmail.com,Platinum,3,Good,0,0
CUS-1196,Alexis Flores,730-520-8581,Alexis_Flores@verizon.com,Gold,4,Very Good,0,0
CUS-1197,Sheena Lane,215-788-6138,SLane@att.com,Gold,2,Poor,0,0
CUS-1198,Bradley Jones,497-950-0465,Bradley.J@mail.com,Gold,2,Poor,0,0
CUS-1199,Jeffrey Chambers,157-721-6994,Jeffrey.Chambers@yandex.com,Platinum,5,Excellent,0,0
CUS-1200,Sean Conway,389-255-7172,SConway60@xfinity.com,Platinum,3,Good,0,0
CUS-1201,Nathan Garcia,985-219-8558,Nathan.Garcia90@att.com,Platinum,4,Very Good,0,0
CUS-1202,Theresa Mendez,793-661-5089,Theresa.Mendez78@protonmail.com,Platinum,2,Poor,0,0
CUS-1203,Denise Lin,141-786-5378,Denise_L34@mail.com,Gold,3,Good,0,0
CUS-1204,Elizabeth Rodgers,172-342-8015,Rodgers.Elizabeth67@protonmail.com,Platinum,2,Poor,0,0
CUS-1205,Jessica Hill,975-496-6097,Jessica_Hill@aol.com,Gold,2,Poor,0,0
CUS-1206,Travis Carroll,308-964-6627,Travis.Carroll@protonmail.com,Gold,3,Good,0,0
CUS-1207,Alan Brown,104-773-9174,Alan_B@att.com,Gold,2,Poor,0,0
CUS-1208,Jonathan Schwartz,331-344-2431,Jonathan.Schwartz@protonmail.com,Platinum,3,Good,0,0
CUS-1209,Karen Brown,730-163-9279,Karen.B55@comcast.net,Gold,3,Good,0,0
CUS-1210,Darren Chandler,127-108-9820,Darren.C97@att.com,Gold,4,Very Good,0,0
CUS-1211,Michael Potter,207-607-5055,MPotter@hotmail.com,Gold,3,Good,0,0
CUS-1212,Jeremy Williams MD,650-643-1267,Jeremy_MD@gmail.com,Platinum,5,Excellent,0,0
CUS-1213,Joshua Roy,111-247-8605,Joshua_Roy58@aol.com,Gold,3,Good,0,0
CUS-1214,Kimberly Smith,863-640-6087,KimberlySmith97@yandex.com,Platinum,2,Poor,0,0
CUS-1215,Kaitlyn Ryan,648-433-2507,Kaitlyn.R@mail.com,Platinum,2,Poor,0,0
CUS-1216,Edward Morris,248-485-9672,EMorris@yandex.com,Gold,4,Very Good,0,0
CUS-1217,Heather Ballard,485-526-7387,Heather_B73@verizon.com,Gold,5,Excellent,0,0
CUS-1218,Holly Ray,435-756-6479,Holly_R@comcast.net,Platinum,3,Good,0,0
CUS-1219,Manuel Wright,850-102-5564,Manuel_W76@protonmail.com,Platinum,2,Poor,0,0
CUS-1220,Sonya Murphy,689-508-4578,Sonya_M@comcast.net,Platinum,3,Good,0,0
CUS-1221,Linda Bean,129-039-0923,Linda_Bean@comcast.net,Gold,2,Poor,0,0
CUS-1222,Michael Edwards,313-149-0236,Michael.Edwards36@yahoo.com,Platinum,4,Very Good,0,0
CUS-1223,Justin Blankenship,502-008-6972,JBlankenship@hotmail.com,Gold,3,Good,0,0
CUS-1224,Meredith Wilson,749-475-6860,Meredith.W@mail.com,Platinum,5,Excellent,0,0
CUS-1225,Tara Bailey,432-372-1545,Tara_Bailey@yahoo.com,Platinum,4,Very Good,0,0
CUS-1226,Renee Garcia,886-907-4355,Renee.Garcia@yahoo.com,Platinum,2,Poor,0,0
CUS-1227,Mr. Douglas Spence DDS,644-384-4165,Mr._DDS76@hotmail.com,Platinum,2,Poor,0,0
CUS-1228,Devin Frey,774-729-5886,Devin.Frey@protonmail.com,Platinum,3,Good,0,0
CUS-1229,William Bennett,294-638-6574,William.Bennett58@protonmail.com,Platinum,4,Very Good,0,0
CUS-1230,Corey Serrano,167-605-5601,CSerrano@att.com,Platinum,3,Good,0,0
CUS-1231,Jennifer Patterson,148-659-3162,Patterson_Jennifer@yahoo.com,Gold,5,Excellent,0,0
CUS-1232,Brittany Green,660-536-5150,Green.Brittany@mail.com,Gold,3,Good,0,0
CUS-1233,Charles White,671-328-4016,White_Charles@att.com,Platinum,4,Very Good,0,0
CUS-1234,Robert Miller,370-575-8918,RMiller@zoho.com,Gold,4,Very Good,0,0
CUS-1235,Jill Morton,440-027-6474,JillMorton23@att.com,Platinum,4,Very Good,0,0
CUS-1236,Amber Gray,425-492-9948,Amber.G@protonmail.com,Gold,3,Good,0,0
CUS-1237,Randall Walker,533-200-1710,Randall.W28@yandex.com,Platinum,4,Very Good,0,0
CUS-1238,Gloria Day,454-340-4842,Day.Gloria48@outlook.com,Gold,4,Very Good,0,0
CUS-1239,Heidi Vega,913-820-0639,Heidi_V@aol.com,Platinum,5,Excellent,0,0
CUS-1240,Douglas Wong,697-242-1972,Douglas_W@att.com,Gold,5,Excellent,0,0
CUS-1241,Derek Moore,476-567-0478,Derek.Moore@protonmail.com,Gold,3,Good,0,0
CUS-1242,Terri Shaw,520-672-0068,Shaw_Terri66@comcast.net,Gold,3,Good,0,0
CUS-1243,Stacy Lynch,593-076-7608,SLynch80@mail.com,Gold,5,Excellent,0,0
CUS-1244,Joseph Floyd,816-513-7997,Joseph.Floyd@protonmail.com,Platinum,3,Good,0,0
CUS-1245,Bradley Howard,434-439-1503,Bradley.Howard@xfinity.com,Platinum,4,Very Good,0,0
CUS-1246,Karl Obrien,881-651-9367,KObrien37@zoho.com,Gold,5,Excellent,0,0
CUS-1247,Holly Thompson,489-057-8740,HThompson@yandex.com,Platinum,5,Excellent,0,0
CUS-1248,Yolanda Moyer,591-732-5802,Yolanda_Moyer@verizon.com,Gold,4,Very Good,0,0
CUS-1249,Karl Carroll,950-988-6157,Karl_C83@verizon.com,Platinum,4,Very Good,0,0
CUS-1250,William Burke,213-367-2672,William_Burke@verizon.com,Gold,2,Poor,0,0
CUS-1251,Anna Smith,905-516-0218,Smith_Anna@protonmail.com,Gold,5,Excellent,0,0
CUS-1252,Danny Rosales,157-005-4868,Danny.Rosales@comcast.net,Platinum,5,Excellent,0,0
CUS-1253,Deborah Jackson,753-858-6536,Deborah_Jackson44@mail.com,Platinum,2,Poor,0,0
CUS-1254,Richard Cohen,754-227-1022,RichardCohen@hotmail.com,Platinum,4,Very Good,0,0
CUS-1255,Jacob Guzman,198-704-6742,Jacob_Guzman@mail.com,Gold,4,Very Good,0,0
CUS-1256,Derrick Contreras,300-194-5445,DContreras@hotmail.com,Gold,2,Poor,0,0
CUS-1257,Megan Robertson,564-557-6394,Megan.R62@zoho.com,Gold,4,Very Good,0,0
CUS-1258,Cynthia Alvarez,148-186-0904,Alvarez_Cynthia@aol.com,Gold,2,Poor,0,0
CUS-1259,Leslie Schroeder,901-510-5932,Schroeder_Leslie27@hotmail.com,Gold,3,Good,0,0
CUS-1260,Brenda Miller,878-925-6367,Brenda.M@verizon.com,Gold,5,Excellent,0,0
CUS-1261,Vanessa Morgan,467-553-1332,Vanessa.Morgan@protonmail.com,Gold,2,Poor,0,0
CUS-1262,Bill Sanchez,756-617-1585,Sanchez.Bill32@att.com,Platinum,5,Excellent,0,0
CUS-1263,Ryan Livingston,113-714-1662,Ryan.L@protonmail.com,Gold,4,Very Good,0,0
CUS-1264,Raymond Sellers,229-662-8548,Sellers.Raymond@verizon.com,Gold,5,Excellent,0,0
CUS-1265,Anna Berger,512-522-3888,AnnaBerger@yahoo.com,Gold,2,Poor,0,0
CUS-1266,Daniel Joseph,957-775-9421,Daniel_Joseph@hotmail.com,Platinum,5,Excellent,0,0
CUS-1267,Kevin Fisher,161-552-4977,KevinFisher@yandex.com,Platinum,4,Very Good,0,0
CUS-1268,Pamela Rojas,541-086-9813,Pamela_R13@gmail.com,Gold,4,Very Good,0,0
CUS-1269,Kelly Reilly,815-921-3740,KellyReilly@yandex.com,Gold,2,Poor,0,0
CUS-1270,Kevin Robinson,368-412-2241,Robinson_Kevin@yandex.com,Platinum,3,Good,0,0
CUS-1271,Shaun Sullivan,717-442-8725,Sullivan_Shaun@xfinity.com,Gold,5,Excellent,0,0
CUS-1272,Brian Houston,890-551-5231,BHouston85@comcast.net,Platinum,2,Poor,0,0
CUS-1273,Sarah Park,724-136-8633,Sarah.Park@outlook.com,Platinum,4,Very Good,0,0
CUS-1274,Gary Harris,778-350-8975,Harris_Gary42@comcast.net,Platinum,4,Very Good,0,0
CUS-1275,Joseph Nichols,666-812-2751,Joseph.Nichols@verizon.com,Platinum,4,Very Good,0,0
CUS-1276,Lisa Richardson,278-726-9081,Lisa_R@att.com,Platinum,2,Poor,0,0
CUS-1277,Daniel Williams,814-583-6143,Daniel_W@xfinity.com,Platinum,4,Very Good,0,0
CUS-1278,Amy Levy,327-919-9211,AmyLevy@verizon.com,Gold,5,Excellent,0,0
CUS-1279,Robert Murphy,931-172-4222,RMurphy83@mail.com,Platinum,3,Good,0,0
CUS-1280,Ann Davis,547-578-6622,Ann.D@verizon.com,Gold,5,Excellent,0,0
CUS-1281,Ryan Cabrera,120-399-6013,Ryan_C@outlook.com,Platinum,4,Very Good,0,0
CUS-1282,Anna Petty,403-397-8608,Petty.Anna@aol.com,Gold,2,Poor,0,0
CUS-1283,Parker Hoover,432-729-3280,ParkerHoover@aol.com,Platinum,2,Poor,0,0
CUS-1284,Brian Moss,849-760-5085,BMoss75@att.com,Gold,4,Very Good,0,0
CUS-1285,Scott Mercer,720-131-3984,Mercer.Scott@outlook.com,Platinum,4,Very Good,0,0
CUS-1286,Nichole Meyer,828-536-3155,Nichole.Meyer@mail.com,Gold,3,Good,0,0
CUS-1287,Jonathan Buckley,200-473-3236,Jonathan_B73@yandex.com,Gold,5,Excellent,0,0
CUS-1288,Jennifer Jones,473-746-8471,Jennifer.Jones42@xfinity.com,Gold,2,Poor,0,0
CUS-1289,Melissa Graham,814-507-6863,MelissaGraham26@aol.com,Gold,2,Poor,0,0
CUS-1290,Leah Rivera DDS,285-914-3709,Leah_DDS@zoho.com,Gold,3,Good,0,0
CUS-1291,Jennifer Robbins,931-720-5800,Robbins.Jennifer@comcast.net,Platinum,2,Poor,0,0
CUS-1292,Henry Rogers,507-337-7615,Henry.R@outlook.com,Gold,5,Excellent,0,0
CUS-1293,John Smith,182-913-5579,John.Smith@outlook.com,Platinum,2,Poor,0,0
CUS-1294,Donna Perry,384-271-7460,Donna_Perry22@protonmail.com,Platinum,4,Very Good,0,0
CUS-1295,Robert Mullins,912-017-5909,Robert.M48@protonmail.com,Platinum,2,Poor,0,0
CUS-1296,David Smith,244-830-8535,Smith.David@yahoo.com,Platinum,2,Poor,0,0
CUS-1297,Jason Kelly,693-147-2560,JasonKelly91@mail.com,Platinum,3,Good,0,0
CUS-1298,Richard Butler,772-797-8990,Richard_B61@outlook.com,Platinum,4,Very Good,0,0
CUS-1299,Sonia Norris,557-947-2811,Norris_Sonia80@aol.com,Gold,5,Excellent,0,0
CUS-1300,Austin Martinez,846-493-1776,AMartinez@xfinity.com,Gold,2,Poor,0,0
CUS-1301,Christina Moreno,582-378-0284,Christina_Moreno62@hotmail.com,Gold,5,Excellent,0,0
CUS-1302,Brian Morris,831-331-8267,Brian.Morris@verizon.com,Gold,4,Very Good,0,0
CUS-1303,Jamie Lopez,407-570-0870,JamieLopez@outlook.com,Platinum,4,Very Good,0,0
CUS-1304,Kelly Crosby,169-323-5007,Kelly.Crosby@comcast.net,Gold,3,Good,0,0
CUS-1305,Gregory Wagner,272-700-7999,GWagner98@verizon.com,Gold,3,Good,0,0
CUS-1306,Beth Roberts,228-695-3252,BethRoberts@gmail.com,Platinum,5,Excellent,0,0
CUS-1307,Douglas Arnold,789-736-8566,DArnold@yahoo.com,Platinum,3,Good,0,0
CUS-1308,Alex Morris,306-277-6575,Alex_Morris60@zoho.com,Platinum,5,Excellent,0,0
CUS-1309,Jennifer Williams,161-575-5073,Jennifer_W35@outlook.com,Gold,5,Excellent,0,0
CUS-1310,John Jackson,294-582-4740,Jackson_John@aol.com,Gold,2,Poor,0,0
CUS-1311,Molly Allen,163-799-4144,Molly_Allen@yandex.com,Platinum,2,Poor,0,0
CUS-1312,Shannon Dean,968-627-0054,SDean@protonmail.com,Gold,5,Excellent,0,0
CUS-1313,Catherine Jenkins,671-311-3783,Catherine.J@xfinity.com,Platinum,5,Excellent,0,0
CUS-1314,Mr. Dwayne York,373-134-4857,Mr._Y@aol.com,Platinum,5,Excellent,0,0
CUS-1315,Melissa Floyd,500-660-0690,Melissa_F@gmail.com,Platinum,4,Very Good,0,0
CUS-1316,Samantha Fleming,189-460-7868,Fleming.Samantha56@att.com,Gold,3,Good,0,0
CUS-1317,Robin Nelson,816-557-1008,Robin.N@outlook.com,Platinum,2,Poor,0,0
CUS-1318,Kristina Taylor,649-710-8235,KTaylor@hotmail.com,Platinum,5,Excellent,0,0
CUS-1319,Scott Blanchard,113-361-0645,Scott.B89@att.com,Gold,2,Poor,0,0
CUS-1320,Donald Lawrence,650-156-0859,Donald_L94@xfinity.com,Platinum,4,Very Good,0,0
CUS-1321,Danielle Alvarez,619-799-4201,Danielle_Alvarez@mail.com,Gold,5,Excellent,0,0
CUS-1322,Diane Scott,293-942-1184,DianeScott@hotmail.com,Gold,2,Poor,0,0
CUS-1323,Melissa Wolfe,160-792-8237,Melissa_Wolfe@gmail.com,Gold,5,Excellent,0,0
CUS-1324,Joshua Davis,893-888-8446,Davis_Joshua@hotmail.com,Platinum,4,Very Good,0,0
